row_id,#,material_description,source,erm,material_type,placeholder,material_iri,material_synthesis_characterization_quote,s,p,o,s_iri,o_iri,quote,original_study,citesAsReference,model_cell,organism,organism_iri,organism_age,manufacturer_cell,exposure_time,exposure_time_units,exposure_time_units_iri,dose,dose_units,dose_units_iri,exposure_route,endpoint,endpoint_iri,endpoint_measurement,qualifier,qualifier_value,endpoint_units,assay_equipment,assay_iri,assay,"primary_size_descriptor__(ecd,_feret_diameter_,_length)",primary_size_descriptor_iri,primary_size,primary_size_quote,primary_size,primary_size_qualifier,primary_size_qualifier_value,primary_size_unit,normalized_primary_size,primary_size_method,primary_size_instrument,bundle_diameter,bundle_diameter_quote,bundle_diameter_qualifier,bundle_diameter_qualifier_value,bundle_diameter_unit,normalized_bundle_diameter,bundle_diameter_method,bundle_diameter_instrument,nominal_size,nominal_size_unit,nominal_size_qualifier,nominal_size_qualifier_value,average_grain_size,average_grain_size_qualifier,average_grain_size_qualifier_value,average_grain_size_unit,agglomerate_size,agglomerate_size_unit,agglomerate_size_qualifier,agglomerate_size_qualifier_value,agglomerate_size_method,aggregate_size,aggregate_size_qualifier,aggregate_size_unit,aggregate_size_medium,aggregate_size_qualifier_value,aggregate_size_instrument,aggregate_size_method,diameter_qualifier,diameter_qualifier_value,diameter_unit,normalized_diameter,diameter_method,diameter_instrument,hydrodynamic_diameter,hydrodynamic_diameter_qualifier,hydrodynamic_diameter_qualifier_value,hydrodynamic_diameter_unit,normalized_hydrodynamic_diameter,hydrodynamic_diameter_medium,hydrodymanic_diameter_method,hydrodymanic_diameter_method_iri,hydrodynamic_diameter_instrument,shape,shape_method,surface_area,surface_area_qualifier,surface_area_qualifier_value,surface_area_unit,normalized_surface_area,surface_area_method,surface_area_instrument,zeta_potential,zeta_potential_qualifier,zeta_potential_qualifier_value,zeta_potential_unit,normalized_zeta_potential,zeta_potential_medium,zeta_potential_instrument,zeta_potential_ph,zeta_potential_sd,dispersant/coating/functionalization,dissolution,porosity_qualifier,porosity,porosity_instrument,porosity_qualifier_value,porosity_unit,dissolution_method,purity,purity_unit,purity_method,metal_impurities_type,metal_impurities,metal_impurities_unit,metal_impurities_method,metal_impurities_instrument,pah_impurities,pah_impurities_unit,pah_impurities_method,pah_impurities_instrument,endotoxin_impurities,endotoxin_impurities_unit,endotoxin_impurities_instrument,endotoxins_impurities_instrument,crystal_structure,crystal_structure_instrument,polidispersity_index_(%),doping,polidispersity_index_instrument
16,4,,https://doi.org/10.1007/s00204-010-0545-5,Ag1,Ag,http://purl.enanomapper.org/onto/,http://purl.enanomapper.org/onto/Ag,,dose,positively_correlates,necrosis,http://www.ebi.ac.uk/efo/EFO_0000428,http://purl.obolibrary.org/obo/OAE_0000197,"Cell death was primarily due to a dose-dependent increase in necrosis/late apoptosis at 2.5–15 μg/ml Ag NPs (Fig. 3c), whereas only a minor increase in early apoptosis was detected (Fig. 3b).",,,A549,,http://purl.obolibrary.org/obo/BTO_0000018,,,24,hours,,0–20,μg/mL,,,percent apoptotic cells,#N/A,,,,%,,http://www.bioassayontology.org/bao#BAO_0010265,annexin V/PI,crystallite size,https://purl.placeholder.enanomapper.net/crystallitesize,78.1,,,,,nm,,PW-XRD,Phillips CM20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,121,SD,6,nm,,,DLS,http://purl.bioontology.org/ontology/npo#NPO_1469,Malvern Zetasizer Nano,spherical,PW-XRD,,,,,,,,-21.8,SD,0.3,mV,,,Malvern Zetasizer Nano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,4,,https://doi.org/10.1007/s00204-010-0545-5,Ag1,Ag,http://purl.enanomapper.org/onto/,http://purl.enanomapper.org/onto/Ag,,coating,negatively_correlates,cytotoxicity,http://purl.bioontology.org/ontology/npo#NPO_1962,http://purl.bioontology.org/ontology/npo#NPO_1340," The dose-dependent effect of Ag NPs on cell viability (Fig. 3a) was similar to that detected by the MTT assay, and this effect was partly prevented by NAC pretreatment",,,A549,,http://purl.obolibrary.org/obo/BTO_0000018,,,24,hours,,0–20,μg/mL,,,percent apoptotic cells,#N/A,,,,%,,http://www.bioassayontology.org/bao#BAO_0010265,annexin V/PI,crystallite size,https://purl.placeholder.enanomapper.net/crystallitesize,78.1,,,,,nm,,PW-XRD,Phillips CM20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,121,SD,6,nm,,,DLS,http://purl.bioontology.org/ontology/npo#NPO_1469,Malvern Zetasizer Nano,spherical,PW-XRD,,,,,,,,-21.8,SD,0.3,mV,,,Malvern Zetasizer Nano,,,NAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,4,,https://doi.org/10.1007/s00204-010-0545-5,Ag1,Ag,http://purl.enanomapper.org/onto/,http://purl.enanomapper.org/onto/Ag,,dose,positively_correlates,intracellular ROS generation,http://www.ebi.ac.uk/efo/EFO_0000428,https://purl.placeholder.enanomapper.net/rosgeneration," After 24-h exposure, Ag NP concentrations ranging from 2.5 to 15 μg/ml induced significant ROS",,,A549,,http://purl.obolibrary.org/obo/BTO_0000018,,,24,hours,,0–20,μg/mL,,,DCF fluorescence instensity,#N/A,,,,% of control,,https://purl.placeholder.enanomapper.net/H2DCF-DA,H2DCF-DA,crystallite size,https://purl.placeholder.enanomapper.net/crystallitesize,78.1,,,,,nm,,PW-XRD,Phillips CM20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,121,SD,6,nm,,,DLS,http://purl.bioontology.org/ontology/npo#NPO_1469,Malvern Zetasizer Nano,spherical,PW-XRD,,,,,,,,-21.8,SD,0.3,mV,,,Malvern Zetasizer Nano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,4,,https://doi.org/10.1007/s00204-010-0545-5,Ag1,Ag,http://purl.enanomapper.org/onto/,http://purl.enanomapper.org/onto/Ag,,coating,negatively_correlates,intracellular ROS generation,http://purl.bioontology.org/ontology/npo#NPO_1962,https://purl.placeholder.enanomapper.net/rosgeneration,"When cells were treated with NAC (10 mM) for 1 h before Ag NP exposure, the ROS levels were significantly reduced.",,,A549,,http://purl.obolibrary.org/obo/BTO_0000018,,,24,hours,,0–20,μg/mL,,,DCF fluorescence instensity,#N/A,,,,% of control,,https://purl.placeholder.enanomapper.net/H2DCF-DA,H2DCF-DA,crystallite size,https://purl.placeholder.enanomapper.net/crystallitesize,78.1,,,,,nm,,PW-XRD,Phillips CM20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,121,SD,6,nm,,,DLS,http://purl.bioontology.org/ontology/npo#NPO_1469,Malvern Zetasizer Nano,spherical,PW-XRD,,,,,,,,-21.8,SD,0.3,mV,,,Malvern Zetasizer Nano,,,NAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,5,,https://doi.org/10.1007/s13399-023-03783-z,TiO2:SiO25,TiO2:SiO2,,,,"doping (organic, inorganic)",positively_correlates,crystal structure,http://purl.enanomapper.org/onto/ENM_9000242,http://purl.bioontology.org/ontology/npo#NPO_895,"With respect to influence of different metal and nonmetal dopants, C, N, Ag, and Fe could also improve crystallinity, increase in the specific surface area or thus, additionally, enhancing the photocatalytic performance regarding reaction time",,,,,#N/A,,,,,,,,,,,#N/A,,,,,,#N/A,,,#N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,6,GO,https://doi.org/10.1016.j.biomaterials.2012.02.021,GO6,GO,http://purl.enanomapper.org/onto/,http://purl.enanomapper.org/onto/GO,,lateral dimension,,cell viability,https://purl.placeholder.enanomapper.net/lactate_dehydrogenase,http://purl.enanomapper.org/onto/ENM_0000068,either lateral dimension had little effect on cell viability over present dose range (0–20 μg/mL),TRUE,,J774A.1,,http://purl.obolibrary.org/obo/BTO_0002279,,,,,,≤20,μg/mL,,,,#N/A,,,,,,#N/A,,,#N/A,,"350 nm and 2 μm in lateral dimension, and the average heights were 3.9 and 4.05 nm layer amounts (≈4) of the two GO products. ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,6,GO,https://doi.org/10.1016.j.biomaterials.2012.02.021,GO6,GO,http://purl.enanomapper.org/onto/,http://purl.enanomapper.org/onto/GO,,lateral dimension,does_not_correlate,cell viability,https://purl.placeholder.enanomapper.net/lactate_dehydrogenase,http://purl.enanomapper.org/onto/ENM_0000068,either lateral dimension had little effect on cell viability over present dose range (0–20 μg/mL),TRUE,,LLC,,https://purl.placeholder.enanomapper.net/llc,,,,,,≤20,μg/mL,,,,,,,,,,#N/A,,,#N/A,,"350 nm and 2 μm in lateral dimension, and the average heights were 3.9 and 4.05 nm layer amounts (≈4) of the two GO products. ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,6,GO,https://doi.org/10.1016.j.biomaterials.2012.02.021,GO6,GO,http://purl.enanomapper.org/onto/,http://purl.enanomapper.org/onto/GO,,lateral dimension,positively_correlates,cell viability,https://purl.placeholder.enanomapper.net/lactate_dehydrogenase,http://purl.enanomapper.org/onto/ENM_0000068,either lateral dimension had little effect on cell viability over present dose range (0–20 μg/mL),TRUE,,MCF-7,,http://www.ebi.ac.uk/efo/EFO_0001203,,,,,,≤20,μg/mL,,,,,,,,,,#N/A,,,#N/A,,"350 nm and 2 μm in lateral dimension, and the average heights were 3.9 and 4.05 nm layer amounts (≈4) of the two GO products. ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,6,GO,https://doi.org/10.1016.j.biomaterials.2012.02.021,GO6,GO,http://purl.enanomapper.org/onto/,http://purl.enanomapper.org/onto/GO,,lateral dimension,negatively_correlates,cell viability,https://purl.placeholder.enanomapper.net/lactate_dehydrogenase,http://purl.enanomapper.org/onto/ENM_0000068,either lateral dimension had little effect on cell viability over present dose range (0–20 μg/mL),TRUE,,HepG2,,http://www.ebi.ac.uk/efo/EFO_0001187,,,,,,≤20,μg/mL,,,,,,,,,,#N/A,,,#N/A,,"350 nm and 2 μm in lateral dimension, and the average heights were 3.9 and 4.05 nm layer amounts (≈4) of the two GO products. ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,6,GO,https://doi.org/10.1016.j.biomaterials.2012.02.021,GO6,GO,http://purl.enanomapper.org/onto/,http://purl.enanomapper.org/onto/GO,,lateral dimension,negatively_correlates,cell viability,https://purl.placeholder.enanomapper.net/lactate_dehydrogenase,http://purl.enanomapper.org/onto/ENM_0000068,either lateral dimension had little effect on cell viability over present dose range (0–20 μg/mL),TRUE,,HUVEC,,http://www.ebi.ac.uk/efo/EFO_0002795,,,,,,≤20,μg/mL,,,,,,,,,,#N/A,,,#N/A,,"350 nm and 2 μm in lateral dimension, and the average heights were 3.9 and 4.05 nm layer amounts (≈4) of the two GO products. ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,6,GO,https://doi.org/10.1016.j.biomaterials.2012.02.021,GO6,GO,http://purl.enanomapper.org/onto/,http://purl.enanomapper.org/onto/GO,,lateral dimension,correlates,cell viability,https://purl.placeholder.enanomapper.net/lactate_dehydrogenase,http://purl.enanomapper.org/onto/ENM_0000068,either lateral dimension had little effect on cell viability over present dose range (0–20 μg/mL),TRUE,,J774A.1,,http://purl.obolibrary.org/obo/BTO_0002279,,,,,,≤20,μg/mL,,,,,,,,,,#N/A,,,#N/A,,"350 nm and 2 μm in lateral dimension, and the average heights were 3.9 and 4.05 nm layer amounts (≈4) of the two GO products. ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,7,GO+Mn,https://doi.org/10.1016.j.biomaterials.2012.02.021,GO7,GO,http://purl.enanomapper.org/onto/,http://purl.enanomapper.org/onto/GO,,Mn-impurity,does_not_correlate,toxicity,https://purl.placeholder.enanomapper.net/MMP,http://purl.bioontology.org/ontology/npo#NPO_1338,significant toxicity was detected for all six kinds of cells that treated with Mn-containing GO. ,TRUE,, PMØ,,https://purl.placeholder.enanomapper.net/pmo,,,,,,≤20,μg/mL,,,,,,,,,,#N/A,,,#N/A,,"351 nm and 2 μm in lateral dimension, and the average heights were 3.9 and 4.05 nm layer amounts (≈4) of the two GO products.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,7,GO+Mn,https://doi.org/10.1016.j.biomaterials.2012.02.021,GO7,GO,http://purl.enanomapper.org/onto/,http://purl.enanomapper.org/onto/GO,,Mn-impurity,correlates,cell viability,https://purl.placeholder.enanomapper.net/MMP,http://purl.enanomapper.org/onto/ENM_0000068,"At a dose of 20 μg/mL, viability was even reduced by ∼70% for HUVEC cells",TRUE,,HUVEC,,http://www.ebi.ac.uk/efo/EFO_0002795,,,,,,20,μg/mL,,,,,,,,,,#N/A,,,#N/A,,"351 nm and 2 μm in lateral dimension, and the average heights were 3.9 and 4.05 nm layer amounts (≈4) of the two GO products.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,7,GO,https://doi.org/10.1016.j.biomaterials.2012.02.021,GO7,GO,http://purl.enanomapper.org/onto/,http://purl.enanomapper.org/onto/GO,,negative surface charge,does_not_correlate,cell uptake,http://semanticscience.org/resource/CHEMINF_000170,http://purl.enanomapper.org/onto/ENM_0000038,"GO internalization was negligible in all these non-phagocytes, which was likely due to strong electrostatic repulsions between GO and cell surface (negatively charged)",TRUE,,HepG2,,http://www.ebi.ac.uk/efo/EFO_0001187,,,,,,20,μg/mL,,,,,,,,,,#N/A,,,#N/A,,"352 nm and 2 μm in lateral dimension, and the average heights were 3.9 and 4.05 nm layer amounts (≈4) of the two GO products.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,7,GO,https://doi.org/10.1016.j.biomaterials.2012.02.021,GO7,GO,http://purl.enanomapper.org/onto/,http://purl.enanomapper.org/onto/GO,,negative surface charge,negatively_correlates,cell uptake,http://semanticscience.org/resource/CHEMINF_000170,http://purl.enanomapper.org/onto/ENM_0000038,"GO internalization was negligible in all these non-phagocytes, which was likely due to strong electrostatic repulsions between GO and cell surface (negatively charged)",TRUE,,HKC,,https://purl.placeholder.enanomapper.net/hkc,,,,,,2-6,μg/mL,,,,,,,,,,#N/A,,,#N/A,,"352 nm and 2 μm in lateral dimension, and the average heights were 3.9 and 4.05 nm layer amounts (≈4) of the two GO products.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31,7,GO,https://doi.org/10.1016.j.biomaterials.2012.02.021,GO7,GO,http://purl.enanomapper.org/onto/,http://purl.enanomapper.org/onto/GO,,negative surface charge,negatively_correlates,cell uptake,http://semanticscience.org/resource/CHEMINF_000170,http://purl.enanomapper.org/onto/ENM_0000038,"GO internalization was negligible in all these non-phagocytes, which was likely due to strong electrostatic repulsions between GO and cell surface (negatively charged)",TRUE,,LLC,,https://purl.placeholder.enanomapper.net/llc,,,,,,2-6,μg/mL,,,,,,,,,,#N/A,,,#N/A,,"352 nm and 2 μm in lateral dimension, and the average heights were 3.9 and 4.05 nm layer amounts (≈4) of the two GO products.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
